time_s,front_y_px_raw,front_y_px_smooth
62.32,,
62.36,,
62.4,,
62.44,,
62.48,,
62.52,,
62.56,,
62.6,,
62.64,,
62.68,,
62.72,,
62.76,,
62.8,,
62.84,,
62.88,,
62.92,,
62.96,,
63.0,,
63.04,,
63.08,,
63.12,,
63.16,,
63.2,,
63.24,,
63.28,,
63.32,,
63.36,,
63.4,,
63.44,,
63.48,,
63.52,,
63.56,,
63.6,,
63.64,,
63.68,,
63.72,,
63.76,,
63.8,,
63.84,,
63.88,,
63.92,,
63.96,,
64.0,,
64.04,,
64.08,,
64.12,,
64.16,,
64.2,,
64.24,,
64.28,,
64.32,,
64.36,,
64.4,,
64.44,,
64.48,,
64.52,,
64.56,,
64.6,,
64.64,,
64.68,,
64.72,,
64.76,,
64.8,,
64.84,,
64.88,,
64.92,,
64.96,,
65.0,,
65.04,,
65.08,,
65.12,,
65.16,,
65.2,,
65.24,,
65.28,,
65.32,,
65.36,,
65.4,,
65.44,,
65.48,,
65.52,,
65.56,,
65.6,,
65.64,,
65.68,,
65.72,,
65.76,,
65.8,,
65.84,,
65.88,,
65.92,,
65.96,,
66.0,,
66.04,,
66.08,,
66.12,,
66.16,,
66.2,,
66.24,,
66.28,,
66.32,,
66.36,,
66.4,,
66.44,,
66.48,,
66.52,,
66.56,,
66.6,,
66.64,,
66.68,,
66.72,,
66.76,,
66.8,,
66.84,,
66.88,,
66.92,,
66.96,,
67.0,,
67.04,,
67.08,,
67.12,,
67.16,,
67.2,,
67.24,,
67.28,,
67.32,,
67.36,,
67.4,,
67.44,,
67.48,,
67.52,,
67.56,,
67.6,,
67.64,,
67.68,,
67.72,,
67.76,,
67.8,,
67.84,,
67.88,,
67.92,,
67.96,,
68.0,,
68.04,,
68.08,,
68.12,,
68.16,,
68.2,,
68.24,,
68.28,,
68.32,,
68.36,,
68.4,,
68.44,,
68.48,,
68.52,,
68.56,,
68.6,,
68.64,,
68.68,,
68.72,,
68.76,,
68.8,,
68.84,,
68.88,,
68.92,,
68.96,,
69.0,,
69.04,,
69.08,,
69.12,,
69.16,,
69.2,,
69.24,,
69.28,,
69.32,,
69.36,,
69.4,,
69.44,,
69.48,,
69.52,,
69.56,,
69.6,,
69.64,,
69.68,,
69.72,,
69.76,,
69.8,,
69.84,,
69.88,,
69.92,,
69.96,,
70.0,,
70.04,,
70.08,,
70.12,,
70.16,,
70.2,,
70.24,,
70.28,,
70.32,,
70.36,,
70.4,,
70.44,,
70.48,,
70.52,,
70.56,,
70.6,,
70.64,,
70.68,,
70.72,,
70.76,,
70.8,,
70.84,,
70.88,,
70.92,,
70.96,,
71.0,,
71.04,,
71.08,,
71.12,,
71.16,,
71.2,,
71.24,,
71.28,,
71.32,,
71.36,,
71.4,,
71.44,,
71.48,,
71.52,,
71.56,,
71.6,,
71.64,,
71.68,,
71.72,,
71.76,,
71.8,,
71.84,,
71.88,,
71.92,,
71.96,,
72.0,,
72.04,,
72.08,,
72.12,,
72.16,,
72.2,,
72.24,,
72.28,,
72.32,,
72.36,,
72.4,,
72.44,,
72.48,,
72.52,,
72.56,,
72.6,,
72.64,,
72.68,,
72.72,,
72.76,,
72.8,,
72.84,,
72.88,,
72.92,,
72.96,,
73.0,,
73.04,,
73.08,,
73.12,,
73.16,,
73.2,,
73.24,,
73.28,,
73.32,,
73.36,,
73.4,,
73.44,,
73.48,,
73.52,,
73.56,,
73.6,,
73.64,,
73.68,,
73.72,,
73.76,,
73.8,,
73.84,,
73.88,,
73.92,,
73.96,,
74.0,,
74.04,,
74.08,,
74.12,,
74.16,,
74.2,,
74.24,,
74.28,,
74.32,,
74.36,,
74.4,,
74.44,,
74.48,,
74.52,,
74.56,,
74.6,,
74.64,,
74.68,,
74.72,,
74.76,,
74.8,,
74.84,,
74.88,,
74.92,,
74.96,,
75.0,,
75.04,,
75.08,,
75.12,,
75.16,,
75.2,,
75.24,,
75.28,,
75.32,,
75.36,,
75.4,,
75.44,,
75.48,,
75.52,,
75.56,,
75.6,,
75.64,,
75.68,,
75.72,,
75.76,,
75.8,,
75.84,,
75.88,,
75.92,,
75.96,,
76.0,,
76.04,,
76.08,,
76.12,,
76.16,,
76.2,,
76.24,,
76.28,,
76.32,,
76.36,,
76.4,,
76.44,,
76.48,,
76.52,,
76.56,,
76.6,,
76.64,,
76.68,,
76.72,,
76.76,,
76.8,,
76.84,,
76.88,,
76.92,,
76.96,,
77.0,,
77.04,,
77.08,,
77.12,,
77.16,,
77.2,,
77.24,,
77.28,,
77.32,,
77.36,,
77.4,,
77.44,,
77.48,,
77.52,,
77.56,,
77.6,,
77.64,,
77.68,,
77.72,,
77.76,,
77.8,,
77.84,,
77.88,,
77.92,,
77.96,,
78.0,,
78.04,,
78.08,,
78.12,,
78.16,,
78.2,,
78.24,,
78.28,,
78.32,,
78.36,,
78.4,,
78.44,,
78.48,,
78.52,,
78.56,,
78.6,,
78.64,,
78.68,,
78.72,,
78.76,,
78.8,,
78.84,,
78.88,,
78.92,,
78.96,,
79.0,,
79.04,,
79.08,,
79.12,,
79.16,,
79.2,,
79.24,,
79.28,,
79.32,,
79.36,,
79.4,,
79.44,,
79.48,,
79.52,,
79.56,,
79.6,,
79.64,,
79.68,,
79.72,,
79.76,,
79.8,,
79.84,,
79.88,,
79.92,,
79.96,,
80.0,,
80.04,,
80.08,,
80.12,,
80.16,,
80.2,,
80.24,,
80.28,,
80.32,,
80.36,,
80.4,,
80.44,,
80.48,,
80.52,,
80.56,,
80.6,,
80.64,,
80.68,,
80.72,,
80.76,,
80.8,,
80.84,,
80.88,,
80.92,,
80.96,,
81.0,,
81.04,,
81.08,,
81.12,,
81.16,,
81.2,,
81.24,,
81.28,,
81.32,,
81.36,,
81.4,,
81.44,,
81.48,,
81.52,,
81.56,,
81.6,,
81.64,,
81.68,,
81.72,,
81.76,,
81.8,,
81.84,,
81.88,,
81.92,,
81.96,,
82.0,,
82.04,,
82.08,,
82.12,,
82.16,,
82.2,,
82.24,,
82.28,,
82.32,,
82.36,,
82.4,,
82.44,,
82.48,,
82.52,,
82.56,,
82.6,,
82.64,,
82.68,,
82.72,,
82.76,,
82.8,,
82.84,,
82.88,,
82.92,,
82.96,,
83.0,,
83.04,,
83.08,,
83.12,,
83.16,,
83.2,,
83.24,,
83.28,,
83.32,,
83.36,,
83.4,,
83.44,,
83.48,,
83.52,,
83.56,,
83.6,,
83.64,,
83.68,,
83.72,,
83.76,,
83.8,,
83.84,,
83.88,,
83.92,,
83.96,,
84.0,,
84.04,,
84.08,,
84.12,,
84.16,,
84.2,,
84.24,,
84.28,,
84.32,,
84.36,,
84.4,,
84.44,,
84.48,,
84.52,,
84.56,,
84.6,,
84.64,,
84.68,,
84.72,,
84.76,,
84.8,,
84.84,,
84.88,,
84.92,,
84.96,,
85.0,,
85.04,,
85.08,,
85.12,,
85.16,,
85.2,,
85.24,,
85.28,,
85.32,,
85.36,,
85.4,,
85.44,,
85.48,,
85.52,,
85.56,,
85.6,,
85.64,,
85.68,,
85.72,,
85.76,,
85.8,,
85.84,,
85.88,,
85.92,,
85.96,,
86.0,,
86.04,,
86.08,,
86.12,,
86.16,,
86.2,,
86.24,,
86.28,,
86.32,,
86.36,,
86.4,,
86.44,,
86.48,,
86.52,,
86.56,,
86.6,,
86.64,,
86.68,,
86.72,,
86.76,,
86.8,,
86.84,,
86.88,,
86.92,,
86.96,,
87.0,,
87.04,,
87.08,,
87.12,,
87.16,,
87.2,,
87.24,,
87.28,,
87.32,,
87.36,,
87.4,,
87.44,,
87.48,,
87.52,,
87.56,,
87.6,,
87.64,,
87.68,,
87.72,,
87.76,,
87.8,,
87.84,,
87.88,,
87.92,,
87.96,,
88.0,,
88.04,,
88.08,,
88.12,,
88.16,,
88.2,,
88.24,,
88.28,,
88.32,,
88.36,,
88.4,,
88.44,,
88.48,,
88.52,,
88.56,,
88.6,,
88.64,,
88.68,,
88.72,,
88.76,,
88.8,,
88.84,,
88.88,,
88.92,,
88.96,,
89.0,,
89.04,,
89.08,,
89.12,,
89.16,,
89.2,,
89.24,,
89.28,,
89.32,,
89.36,,
89.4,,
89.44,,
89.48,,
89.52,,
89.56,,
89.6,,
89.64,,
89.68,,
89.72,,
89.76,,
89.8,,
89.84,,
89.88,,
89.92,,
89.96,,
90.0,,
90.04,,
90.08,,
90.12,,
90.16,,
90.2,,
90.24,,
90.28,,
90.32,,
90.36,,
90.4,,
90.44,,
90.48,,
90.52,,
90.56,,
90.6,,
90.64,,
90.68,,
90.72,,
90.76,,
90.8,,
90.84,,
90.88,,
90.92,,
90.96,,
91.0,,
91.04,,
91.08,,
91.12,,
91.16,,
91.2,,
91.24,,
91.28,,
91.32,,
91.36,,
91.4,,
91.44,,
91.48,,
91.52,,
91.56,,
91.6,,
91.64,,
91.68,,
91.72,,
91.76,,
91.8,,
91.84,,
91.88,,
91.92,,
91.96,,
92.0,,
92.04,,
92.08,,
92.12,,
92.16,,
92.2,,
92.24,,
92.28,,
92.32,,
92.36,,
92.4,,
92.44,,
92.48,,
92.52,,
92.56,,
92.6,,
92.64,,
92.68,,
92.72,,
92.76,,
92.8,,
92.84,,
92.88,,
92.92,,
92.96,,
93.0,,
93.04,,
93.08,,
93.12,,
93.16,,
93.2,,
93.24,,
93.28,,
93.32,,
93.36,,
93.4,,
93.44,,
93.48,,
93.52,,
93.56,,
93.6,,
93.64,,
93.68,,
93.72,,
93.76,,
93.8,,
93.84,,
93.88,,
93.92,,
93.96,,
94.0,,
94.04,,
94.08,,
94.12,,
94.16,,
94.2,,
94.24,,
94.28,,
94.32,,
94.36,,
94.4,,
94.44,,
94.48,,
94.52,,
94.56,,
94.6,,
94.64,,
94.68,,
94.72,,
94.76,,
94.8,,
94.84,,
94.88,,
94.92,,
94.96,,
95.0,,
95.04,,
95.08,,
95.12,,
95.16,,
95.2,,
95.24,,
95.28,,
95.32,,
95.36,,
95.4,,
95.44,,
95.48,,
95.52,,
95.56,,
95.6,,
95.64,,
95.68,,
95.72,,
95.76,,
95.8,,
95.84,,
95.88,,
95.92,,
95.96,,
96.0,,
96.04,,
96.08,,
96.12,,
96.16,,
96.2,,
96.24,,
96.28,,
96.32,,
96.36,,
96.4,,
96.44,,
96.48,,
96.52,,
96.56,,
96.6,,
96.64,,
96.68,,
96.72,,
96.76,,
96.8,,
96.84,,
96.88,,
96.92,,
96.96,,
97.0,,
97.04,,
97.08,,
97.12,,
97.16,,
97.2,,
97.24,,
97.28,,
97.32,,
97.36,,
97.4,,
97.44,,
97.48,,
97.52,,
97.56,,
97.6,,
97.64,,
97.68,,
97.72,,
97.76,,
97.8,,
97.84,,
97.88,,
97.92,,
97.96,,
98.0,,
98.04,,
98.08,,
98.12,,
98.16,,
98.2,,
98.24,,
98.28,,
98.32,,
98.36,,
98.4,,
98.44,,
98.48,,
98.52,,
98.56,,
98.6,,
98.64,,
98.68,,
98.72,,
98.76,,
98.8,,
98.84,,
98.88,,
98.92,,
98.96,,
99.0,,
99.04,,
99.08,,
99.12,,
99.16,,
99.2,,
99.24,,
99.28,,
99.32,,
99.36,,
99.4,,
99.44,,
99.48,,
99.52,,
99.56,,
99.6,,
99.64,,
99.68,,
99.72,,
99.76,,
99.8,,
99.84,,
99.88,,
99.92,,
99.96,,
100.0,,
100.04,,
100.08,,
100.12,,
100.16,,
100.2,,
100.24,,
100.28,,
100.32,,
100.36,,
100.4,,
100.44,,
100.48,,
100.52,,
100.56,,
100.6,,
100.64,,
100.68,,
100.72,,
100.76,,
100.8,,
100.84,,
100.88,,
100.92,,
100.96,,
101.0,,
101.04,,
101.08,,
101.12,,
101.16,,
101.2,,
101.24,,
101.28,,
101.32,,
101.36,,
101.4,,
101.44,,
101.48,,
101.52,,
101.56,,
101.6,,
101.64,,
101.68,,
101.72,,
101.76,,
101.8,,
101.84,,
101.88,,
101.92,,
101.96,,
102.0,,
102.04,,
102.08,,
102.12,,
102.16,,
102.2,,
102.24,,
102.28,,
102.32,,
102.36,,
102.4,,
102.44,,
102.48,,
102.52,,
102.56,,
102.6,,
102.64,,
102.68,,
102.72,,
102.76,,
102.8,,
102.84,,
102.88,,
102.92,,
102.96,,
103.0,,
103.04,,
103.08,,
103.12,,
103.16,,
103.2,,
103.24,,
103.28,,
103.32,,
103.36,,
103.4,,
103.44,,
103.48,,
103.52,,
103.56,,
103.6,,
103.64,,
103.68,,
103.72,,
103.76,,
103.8,,
103.84,,
103.88,,
103.92,,
103.96,,
104.0,,
104.04,,
104.08,,
104.12,,
104.16,,
104.2,,
104.24,,
104.28,,
104.32,,
104.36,,
104.4,,
104.44,,
104.48,,
104.52,,
104.56,,
104.6,,
104.64,,
104.68,,
104.72,,
104.76,,
104.8,,
104.84,,
104.88,,
104.92,,
104.96,,
105.0,,
105.04,,
105.08,,
105.12,,
105.16,,
105.2,,
105.24,,
105.28,,
105.32,,
105.36,,
105.4,,
105.44,,
105.48,,
105.52,,
105.56,,
105.6,,
105.64,,
105.68,,
105.72,,
105.76,,
105.8,,
105.84,,
105.88,,
105.92,,
105.96,,
106.0,,
106.04,,
106.08,,
106.12,,
106.16,,
106.2,,
106.24,,
106.28,,
106.32,,
106.36,,
106.4,,
106.44,,
106.48,,
106.52,,
106.56,,
106.6,,
106.64,,
106.68,,
106.72,,
106.76,,
106.8,,
106.84,,
106.88,,
106.92,,
106.96,,
107.0,,
107.04,,
107.08,,
107.12,,
107.16,,
107.2,,
107.24,,
107.28,,
107.32,,
107.36,,
107.4,,
107.44,,
107.48,,
107.52,,
107.56,,
107.6,,
107.64,,
107.68,,
107.72,,
107.76,,
107.8,,
107.84,,
107.88,,
107.92,,
107.96,,
108.0,,
108.04,,
108.08,,
108.12,,
108.16,,
108.2,,
108.24,,
108.28,,
108.32,,
108.36,,
108.4,,
108.44,,
108.48,,
108.52,,
108.56,,
108.6,,
108.64,,
108.68,,
108.72,,
108.76,,
108.8,,
108.84,,
108.88,,
108.92,,
108.96,,
109.0,,
109.04,,
109.08,,
109.12,,
109.16,,
109.2,,
109.24,,
109.28,,
109.32,,
109.36,,
109.4,,
109.44,,
109.48,,
109.52,,
109.56,,
109.6,,
109.64,,
109.68,,
109.72,,
109.76,,
109.8,,
109.84,,
109.88,,
109.92,,
109.96,,
110.0,,
110.04,,
110.08,,
110.12,,
110.16,,
110.2,,
110.24,,
110.28,,
110.32,,
110.36,,
110.4,,
110.44,,
110.48,,
110.52,,
110.56,,
110.6,,
110.64,,
110.68,,
110.72,,
110.76,,
110.8,,
110.84,,
110.88,,
110.92,,
110.96,,
111.0,,
111.04,,
111.08,,
111.12,,
111.16,,
111.2,,
111.24,,
111.28,,
111.32,,
111.36,,
111.4,,
111.44,,
111.48,,
111.52,,
111.56,,
111.6,,
111.64,,
111.68,,
111.72,,
111.76,,
111.8,,
111.84,,
111.88,,
111.92,,
111.96,,
112.0,,
112.04,,
112.08,,
112.12,,
112.16,,
112.2,,
112.24,,
112.28,,
112.32,,
112.36,,
112.4,,
112.44,,
112.48,,
112.52,,
112.56,,
112.6,,
112.64,,
112.68,,
112.72,,
112.76,,
112.8,,
112.84,,
112.88,,
112.92,,
112.96,,
113.0,,
113.04,,
113.08,,
113.12,,
113.16,,
113.2,,
113.24,,
113.28,,
113.32,,
113.36,,
113.4,,
113.44,,
113.48,,
113.52,,
113.56,,
113.6,,
113.64,,
113.68,,
113.72,,
113.76,,
113.8,,
113.84,,
113.88,,
113.92,,
113.96,,
114.0,,
114.04,,
114.08,,
114.12,,
114.16,,
114.2,,
114.24,,
114.28,,
114.32,,
114.36,,
114.4,,
114.44,,
114.48,,
114.52,,
114.56,,
114.6,,
114.64,,
114.68,,
114.72,,
114.76,,
114.8,,
114.84,,
114.88,,
114.92,,
114.96,,
115.0,,
115.04,,
115.08,,
115.12,,
115.16,,
115.2,,
115.24,,
115.28,,
115.32,,
115.36,,
115.4,,
115.44,,
115.48,,
115.52,,
115.56,,
115.6,,
115.64,,
115.68,,
115.72,,
115.76,,
115.8,,
115.84,,
115.88,,
115.92,,
115.96,,
116.0,,
116.04,,
116.08,,
116.12,,
116.16,,
116.2,,
116.24,,
116.28,,
116.32,,
116.36,,
116.4,,
116.44,,
116.48,,
116.52,,
116.56,,
116.6,,
116.64,,
116.68,,
116.72,,
116.76,,
116.8,,
116.84,,
116.88,,
116.92,,
116.96,,
117.0,,
117.04,,
117.08,,
117.12,,
117.16,,
117.2,,
117.24,,
117.28,,
117.32,,
117.36,,
117.4,,
117.44,,
117.48,,
117.52,,
117.56,,
117.6,,
117.64,,
117.68,,
117.72,,
117.76,,
117.8,,
117.84,,
117.88,,
117.92,,
117.96,,
118.0,,
118.04,,
118.08,,
118.12,,
118.16,,
118.2,,
118.24,,
118.28,,
118.32,,
118.36,,
118.4,,
118.44,,
118.48,,
118.52,,
118.56,,
118.6,,
118.64,,
118.68,,
118.72,,
118.76,,
118.8,,
118.84,,
118.88,,
118.92,,
118.96,,
119.0,,
119.04,,
119.08,,
119.12,,
119.16,,
119.2,,
119.24,,
119.28,,
119.32,,
119.36,,
119.4,,
119.44,,
119.48,,
119.52,,
119.56,,
119.6,,
119.64,,
119.68,,
119.72,,
119.76,,
119.8,,
119.84,,
119.88,,
119.92,,
119.96,,
120.0,,
120.04,,
120.08,,
120.12,,
120.16,,
120.2,,
120.24,,
120.28,,
120.32,,
120.36,,
120.4,,
120.44,,
120.48,,
120.52,,
120.56,,
120.6,,
120.64,,
120.68,,
120.72,,
120.76,,
120.8,,
120.84,,
120.88,,
120.92,,
120.96,,
121.0,,
121.04,,
121.08,,
121.12,,
121.16,,
121.2,,
121.24,,
121.28,,
121.32,,
121.36,,
121.4,,
121.44,,
121.48,,
121.52,,
121.56,,
121.6,,
121.64,,
121.68,,
121.72,,
121.76,,
121.8,,
121.84,,
121.88,,
121.92,,
121.96,,
122.0,,
122.04,,
122.08,,
122.12,,
122.16,,
122.2,,
122.24,,
122.28,,
122.32,,
122.36,,
122.4,,
122.44,,
122.48,,
122.52,,
122.56,,
122.6,,
122.64,,
122.68,,
122.72,,
122.76,,
122.8,,
122.84,,
122.88,,
122.92,,
122.96,,
123.0,,
123.04,,
123.08,,
123.12,,
123.16,,
123.2,,
123.24,,
123.28,,
123.32,,
123.36,,
123.4,,
123.44,,
123.48,,
123.52,,
123.56,,
123.6,,
123.64,,
123.68,,
123.72,,
123.76,,
123.8,,
123.84,,
123.88,,
123.92,,
123.96,,
124.0,,
124.04,,
124.08,,
124.12,,
124.16,,
124.2,,
124.24,,
124.28,,
124.32,,
124.36,,
124.4,,
124.44,,
124.48,,
124.52,,
124.56,,
124.6,,
124.64,,
124.68,,
124.72,,
124.76,,
124.8,,
124.84,,
124.88,,
124.92,,
124.96,,
125.0,,
125.04,,
125.08,,
125.12,,
125.16,,
125.2,,
125.24,,
125.28,,
125.32,,
125.36,,
125.4,,
125.44,,
125.48,,
125.52,,
125.56,,
125.6,,
125.64,,
125.68,,
125.72,,
125.76,,
125.8,,
125.84,,
125.88,,
125.92,,
125.96,,
126.0,,
126.04,,
126.08,,
126.12,,
126.16,,
126.2,,
126.24,,
126.28,,
126.32,,
126.36,,
126.4,,
126.44,,
126.48,,
126.52,,
126.56,,
126.6,,
126.64,,
126.68,,
126.72,,
126.76,,
126.8,,
126.84,,
126.88,,
126.92,,
126.96,,
127.0,,
127.04,,
127.08,,
127.12,,
127.16,,
127.2,,
127.24,,
127.28,,
127.32,,
127.36,,
127.4,,
127.44,,
127.48,,
127.52,,
127.56,,
127.6,,
127.64,,
127.68,,
127.72,,
127.76,,
127.8,,
127.84,,
127.88,,
127.92,,
127.96,,
128.0,,
128.04,,
128.08,,
128.12,,
128.16,,
128.2,,
128.24,,
128.28,,
128.32,,
128.36,,
128.4,,
128.44,,
128.48,,
128.52,,
128.56,,
128.6,,
128.64,,
128.68,,
128.72,,
128.76,,
128.8,,
128.84,,
128.88,,
128.92,,
128.96,,
129.0,,
129.04,,
129.08,,
129.12,,
129.16,,
129.2,,
129.24,,
129.28,,
129.32,,
129.36,,
129.4,,
129.44,,
129.48,,
129.52,,
129.56,,
129.6,,
129.64,,
129.68,,
129.72,,
129.76,,
129.8,,
129.84,,
129.88,,
129.92,,
129.96,,
130.0,,
130.04,,
130.08,,
130.12,,
130.16,,
130.2,,
130.24,,
130.28,,
130.32,,
130.36,,
130.4,,
130.44,,
130.48,,
130.52,,
130.56,,
130.6,,
130.64,,
130.68,,
130.72,,
130.76,,
130.8,,
130.84,,
130.88,,
130.92,,
130.96,,
131.0,,
131.04,,
131.08,,
131.12,,
131.16,,
131.2,,
131.24,,
131.28,,
131.32,,
131.36,,
131.4,,
131.44,,
131.48,,
131.52,,
131.56,,
131.6,,
131.64,,
131.68,,
131.72,,
131.76,,
131.8,,
131.84,,
131.88,,
131.92,,
131.96,,
132.0,,
132.04,,
132.08,,
132.12,,
132.16,,
132.2,,
132.24,,
132.28,,
132.32,,
132.36,,
132.4,,
132.44,,
132.48,,
132.52,,
132.56,,
132.6,,
132.64,,
132.68,,
132.72,,
132.76,,
132.8,,
132.84,,
132.88,,
132.92,,
132.96,,
133.0,,
133.04,,
133.08,,
133.12,,
133.16,,
133.2,,
133.24,,
133.28,,
133.32,,
133.36,,
133.4,,
133.44,,
133.48,,
133.52,,
133.56,,
133.6,,
133.64,,
133.68,,
133.72,,
133.76,,
133.8,,
133.84,,
133.88,,
133.92,,
133.96,,
134.0,,
134.04,,
134.08,,
134.12,,
134.16,,
134.2,,
134.24,,
134.28,,
134.32,,
134.36,,
134.4,,
134.44,,
134.48,,
134.52,,
134.56,,
134.6,,
134.64,,
134.68,,
134.72,,
134.76,,
134.8,,
134.84,,
134.88,,
134.92,,
134.96,,
135.0,,
135.04,,
135.08,,
135.12,,
135.16,,
135.2,,
135.24,,
135.28,,
135.32,,
135.36,,
135.4,,
135.44,,
135.48,,
135.52,,
135.56,,
135.6,,
135.64,,
135.68,,
135.72,,
135.76,,
135.8,,
135.84,,
135.88,,
135.92,,
135.96,,
136.0,,
136.04,,
136.08,,
136.12,,
136.16,,
136.2,,
136.24,,
136.28,,
136.32,,
136.36,,
136.4,,
136.44,,
136.48,,
136.52,,
136.56,,
136.6,,
136.64,,
136.68,,
136.72,,
136.76,,
136.8,,
136.84,,
136.88,,
136.92,,
136.96,,
137.0,,
137.04,,
137.08,,
137.12,,
137.16,,
137.2,,
137.24,,
137.28,,
137.32,,
137.36,,
137.4,,
137.44,,
137.48,,
137.52,,
137.56,,
137.6,,
137.64,,
137.68,,
137.72,,
137.76,,
137.8,,
137.84,,
137.88,,
137.92,,
137.96,,
138.0,,
138.04,,
138.08,,
138.12,,
138.16,,
138.2,,
138.24,,
138.28,,
138.32,,
138.36,,
138.4,,
138.44,,
138.48,,
138.52,,
138.56,,
138.6,,
138.64,,
138.68,,
138.72,,
138.76,,
138.8,,
138.84,,
138.88,,
138.92,,
138.96,,
139.0,,
139.04,,
139.08,,
139.12,,
139.16,,
139.2,,
139.24,,
139.28,,
139.32,,
139.36,,
139.4,,
139.44,,
139.48,,
139.52,,
139.56,,
139.6,,
139.64,,
139.68,,
139.72,,
139.76,,
139.8,,
139.84,,
139.88,,
139.92,,
139.96,,
140.0,,
140.04,,
140.08,,
140.12,,
140.16,,
140.2,,
140.24,,
140.28,,
140.32,,
140.36,,
140.4,,
140.44,,
140.48,,
140.52,,
140.56,,
140.6,,
140.64,,
140.68,,
140.72,,
140.76,,
140.8,,
140.84,,
140.88,,
140.92,,
140.96,,
141.0,,
141.04,,
141.08,,
141.12,,
141.16,,
141.2,,
141.24,,
141.28,,
141.32,,
141.36,,
141.4,,
141.44,,
141.48,,
141.52,,
141.56,,
141.6,,
141.64,,
141.68,,
141.72,,
141.76,,
141.8,,
141.84,,
141.88,,
141.92,,
141.96,,
142.0,,
142.04,,
142.08,,
142.12,,
142.16,,
142.2,,
142.24,,
142.28,,
142.32,,
142.36,,
142.4,,
142.44,,
142.48,,
142.52,,
142.56,,
142.6,,
142.64,,
142.68,,
142.72,,
142.76,,
142.8,,
142.84,,
142.88,,
142.92,,
142.96,,
143.0,,
143.04,,
143.08,,
143.12,,
143.16,,
143.2,,
143.24,,
143.28,,
143.32,,
143.36,,
143.4,,
143.44,,
143.48,,
143.52,,
143.56,,
143.6,,
143.64,,
143.68,,
143.72,,
143.76,,
143.8,,
143.84,,
143.88,,
143.92,,
143.96,,
144.0,,
144.04,,
144.08,,
144.12,,
144.16,,
144.2,,
144.24,,
144.28,,
144.32,,
144.36,,
144.4,,
144.44,,
144.48,,
144.52,,
144.56,,
144.6,,
144.64,,
144.68,,
144.72,,
144.76,,
144.8,,
144.84,,
144.88,,
144.92,,
144.96,,
145.0,,
145.04,,
145.08,,
145.12,,
145.16,,
145.2,,
145.24,,
145.28,,
145.32,,
145.36,,
145.4,,
145.44,,
145.48,,
145.52,,
145.56,,
145.6,,
145.64,,
145.68,,
145.72,,
145.76,,
145.8,,
145.84,,
145.88,,
145.92,,
145.96,,
146.0,,
146.04,,
146.08,,
146.12,,
146.16,,
146.2,,
146.24,,
146.28,,
146.32,,
146.36,,
146.4,,
146.44,,
146.48,,
146.52,,
146.56,,
146.6,,
146.64,,
146.68,,
146.72,,
146.76,,
146.8,,
146.84,,
146.88,,
146.92,,
146.96,,
147.0,,
147.04,,
147.08,,
147.12,,
147.16,,
147.2,,
147.24,,
147.28,,
147.32,,
147.36,,
147.4,,
147.44,,
147.48,,
147.52,,
147.56,,
147.6,,
147.64,,
147.68,,
147.72,,
147.76,,
147.8,,
147.84,,
147.88,,
147.92,,
147.96,,
148.0,,
148.04,,
148.08,,
148.12,,
148.16,,
148.2,,
148.24,,
148.28,,
148.32,,
148.36,,
148.4,,
148.44,,
148.48,,
148.52,,
148.56,,
148.6,,
148.64,,
148.68,,
148.72,,
148.76,,
148.8,,
148.84,,
148.88,,
148.92,,
148.96,,
149.0,,
149.04,,
149.08,,
149.12,,
149.16,,
149.2,,
